Year,Player,Age,School,Height,Weight,Sprint_40yd,Vertical_Jump,Bench_Press_Reps,Broad_Jump,Agility_3cone,Shuttle,BMI,Player_Type,Position_Type,Position,Drafted,Team ,Round,Pick,Year,Skilled,Speed,First_Round_Pick
2014,Brock Vereen\VereBr00,21,Minnesota,1.8288,90.26488163,4.47,86.36,25,297.18,6.9,4.07,26.98897499,defense,defensive_back,SS,1,Chicago Bears , 4th ,131,2014,1,Fast,0
2014,Lavelle Westbrooks\WestLa00,22,Georgia Southern,1.8034,84.36818082,4.63,91.44,15,307.34,6.98,4.27,25.94146832,defense,defensive_back,CB,1,Cincinti Bengals , 7th ,252,2014,1,Slow,0
2014,Pierre Desir\DesiPi00,23,Lindenwood,1.8542,89.81128926,4.59,88.9,11,337.82,6.86,4.3,26.12268282,defense,defensive_back,CB,1,Cleveland Browns , 4th ,127,2014,1,Slow,0
2014,Ahmad Dixon\DixoAh00,22,Baylor,1.8288,96.16158244,4.64,81.28,14,281.94,7.55,4.5,28.75207386,defense,defensive_back,SS,1,Dallas Cowboys , 7th ,248,2014,1,Slow,0
2014,Nevin Lawson\LawsNe00,22,Utah St.,1.7526,86.1825503,4.48,83.82,16,304.8,7.12,4.4,28.05780721,defense,defensive_back,CB,1,Detroit Lions , 4th ,133,2014,1,Fast,0
2014,Demetri Goodson\GoodDe00,24,Baylor,1.8034,87.99691978,4.52,93.98,11,312.42,6.8,4.34,27.0572304,defense,defensive_back,CB,1,Green Bay Packers , 6th ,197,2014,1,Slow,0
2014,Ha Ha Clinton-Dix\ClinHa00,21,Alabama,1.8542,94.34721296,4.58,83.82,11,302.26,7.16,4.16,27.44201024,defense,defensive_back,FS,1,Green Bay Packers , 1st ,21,2014,1,Slow,1
2014,Andre Hal\HalxAn00,21,Vanderbilt,1.778,85.27536556,4.5,90.17,15,302.26,7.14,4.27,26.97491448,defense,defensive_back,CB,1,Houston Texans , 7th ,216,2014,1,Fast,0
2014,Phillip Gaines\GainPh00,22,Rice,1.8288,87.54332741,4.38,92.71,11,309.88,6.62,4.04,26.17523705,defense,defensive_back,CB,1,Kansas City Chiefs , 3rd ,87,2014,1,Fast,0
2014,Lamarcus Joyner\JoynLa00,23,Florida St.,1.7272,83.46099608,4.55,95.25,14,314.96,7.26,4.4,27.97681718,defense,defensive_back,CB,1,St. Louis Rams , 2nd ,41,2014,1,Slow,0
2014,Antone Exum\ExumAn00,23,Virginia Tech,1.8288,96.61517481,4.59,88.9,17,297.18,7.05,4.13,28.88769685,defense,defensive_back,CB,1,Minnesota Vikings , 6th ,182,2014,1,Slow,0
2014,Bennett Jackson\JackBe00,22,Notre Dame,1.8288,88.45051215,4.51,96.52,13,325.12,6.75,4,26.44648303,defense,defensive_back,CB,1,New York Giants , 6th ,187,2014,1,Slow,0
2014,t Berhe\Berh00,22,San Diego St.,1.778,87.54332741,4.71,90.17,15,297.18,7.08,4.22,27.69233242,defense,defensive_back,SS,1,New York Giants , 5th ,152,2014,1,Slow,0
2014,Brandon Dixon\DixoBr00,23,Northwest Missouri State,1.8034,92.07925111,4.41,82.55,17,297.18,7.15,4.27,28.31246274,defense,defensive_back,CB,1,New York Jets , 6th ,195,2014,1,Fast,0
2014,Jothan Dowling\DowlJo00,22,Western Kentucky,1.905,86.1825503,4.52,85.09,8,299.72,7.04,4.24,23.74812802,defense,defensive_back,FS,1,Oakland Raiders , 7th ,247,2014,1,Slow,0
2014,Dontae Johnson\JohnDo02,22,North Caroli St.,1.8796,90.718474,4.41,97.79,12,314.96,6.82,4.24,25.67821693,defense,defensive_back,CB,1,San Francisco 49ers , 4th ,129,2014,1,Fast,0
2014,Marqueston Huff\HuffMa00,21,Wyoming,1.8034,88.90410452,4.49,90.17,15,299.72,7.26,4.19,27.33617092,defense,defensive_back,FS,1,Tennessee Titans , 4th ,122,2014,1,Fast,0
2014,Bashaud Breeland\BreeBa00,22,Clemson,1.8034,89.35769689,4.62,87.63,11,312.42,7.04,4.33,27.47564118,defense,defensive_back,CB,1,Washington Redskins , 4th ,102,2014,1,Slow,0
2015,Rold Darby\DarbRo00,21,Florida St.,1.8034,87.54332741,4.38,105.41,12,327.66,6.94,4.14,26.91776014,defense,defensive_back,CB,1,Buffalo Bills , 2nd ,50,2015,1,Fast,0
2015,Josh Shaw\ShawJo00,22,USC,1.8288,91.17206637,4.44,95.25,26,330.2,7.01,4.12,27.26022097,defense,defensive_back,CB,1,Cincinti Bengals , 4th ,120,2015,1,Fast,0
2015,Lorenzo Doss\DossLo00,20,Tulane,1.778,82.55381134,4.5,85.09,9,292.1,7.2,4.26,26.11401296,defense,defensive_back,CB,1,Denver Broncos , 5th ,164,2015,1,Fast,0
2015,Quandre Diggs\DiggQu00,22,Texas,1.7526,88.90410452,4.56,90.17,17,287.02,7.22,4.15,28.94384323,defense,defensive_back,CB,1,Detroit Lions , 6th ,200,2015,1,Slow,0
2015,Alex Carter\CartAl01,20,Stanford,1.8288,88.90410452,4.51,101.6,17,307.34,7.05,4.07,26.58210602,defense,defensive_back,CB,1,Detroit Lions , 3rd ,80,2015,1,Slow,0
2015,Quinten Rollins\RollQu00,22,Miami (OH),1.8034,88.45051215,4.57,92.71,14,309.88,7.1,4.28,27.19670066,defense,defensive_back,CB,1,Green Bay Packers , 2nd ,62,2015,1,Slow,0
2015,Damarious Randall\RandDa00,22,Arizo St.,1.8034,88.90410452,4.46,96.52,14,304.8,6.83,4.07,27.33617092,defense,defensive_back,FS,1,Green Bay Packers , 1st ,30,2015,1,Fast,1
2015,Clayton Geathers\GeatCl00,22,Central Florida,1.8796,98.88313666,4.55,93.98,22,304.8,7.21,4.27,27.98925646,defense,defensive_back,SS,1,Indiapolis Colts , 4th ,109,2015,1,Slow,0
2015,D'Joun Smith\SmitDJ00,22,Florida Atlantic,1.778,84.82177319,4.37,91.44,18,314.96,6.96,4.26,26.8314309,defense,defensive_back,CB,1,Indiapolis Colts , 3rd ,65,2015,1,Fast,0
2015,Marcus Peters\PeteMa00,22,Washington,1.8288,89.35769689,4.53,95.25,17,307.34,7.08,4.08,26.71772901,defense,defensive_back,CB,1,Kansas City Chiefs , 1st ,18,2015,1,Slow,1
2015,Steven Nelson\NelsSt01,22,Oregon St.,1.778,89.35769689,4.49,87.63,19,292.1,6.88,4.07,28.26626677,defense,defensive_back,CB,1,Kansas City Chiefs , 3rd ,98,2015,1,Fast,0
2015,Craig Mager\MageCr00,22,Texas St.,1.8034,91.17206637,4.44,96.52,17,330.2,6.83,4.07,28.03352222,defense,defensive_back,CB,1,San Diego Chargers , 3rd ,83,2015,1,Fast,0
2015,Bobby McCain\McCaBo01,21,Memphis,1.7526,88.45051215,4.51,91.44,17,330.2,6.8,3.82,28.79617056,defense,defensive_back,CB,1,Miami Dolphins , 5th ,145,2015,1,Slow,0
2015,Trae Waynes\WaynTr00,22,Michigan St.,1.8288,84.36818082,4.31,96.52,19,309.88,7.06,4.39,25.22587612,defense,defensive_back,CB,1,Minnesota Vikings , 1st ,11,2015,1,Fast,1
2015,Jordan Richards\RichJo00,22,Stanford,1.8034,95.70799007,4.65,81.28,13,281.94,6.74,4.22,29.42822482,defense,defensive_back,SS,1,New England Patriots , 2nd ,64,2015,1,Slow,0
2015,P.J. Williams\WillP.00,21,Florida St.,1.8288,87.99691978,4.57,101.6,12,335.28,7.08,4.28,26.31086004,defense,defensive_back,CB,1,New Orleans Saints , 3rd ,78,2015,1,Slow,0
2015,Eric Rowe\RoweEr00,22,Utah,1.8542,92.98643585,4.45,99.06,19,317.5,6.7,3.97,27.04621202,defense,defensive_back,CB,1,Philadelphia Eagles , 2nd ,47,2015,1,Fast,0
2015,Senquez Golson\GolsSe00,21,Mississippi,1.7526,79.83225712,4.46,85.09,15,304.8,6.81,4.2,25.99038984,defense,defensive_back,CB,1,Pittsburgh Steelers , 2nd ,56,2015,1,Fast,0
2015,Tye Smith\SmitTy01,21,Towson,1.8288,88.45051215,4.6,92.71,15,314.96,6.97,3.96,26.44648303,defense,defensive_back,CB,1,Seattle Seahawks , 5th ,170,2015,1,Slow,0
2015,Kyshoen Jarrett\JarrKy00,21,Virginia Tech,1.778,90.718474,4.57,83.82,21,276.86,6.95,4.4,28.69671754,defense,defensive_back,SS,1,Washington Redskins , 6th ,181,2015,1,Slow,0
2016,Brandon Williams\WillBr07,23,Texas A&M,1.8034,89.35769689,4.37,77.47,18,299.72,6.85,4.19,27.47564118,defense,defensive_back,CB,1,Arizo Cardils , 3rd ,92,2016,1,Fast,0
2016,Harlan Miller\MillHa00,21,SE Louisia,1.8288,82.55381134,4.65,90.17,6,299.72,7.44,4.43,24.68338416,defense,defensive_back,CB,1,Arizo Cardils , 6th ,205,2016,1,Slow,0
2016,Keanu Neal\NealKe01,20,Florida,1.8288,95.70799007,4.62,96.52,17,335.28,7.09,4.38,28.61645087,defense,defensive_back,SS,1,Atlanta Falcons , 1st ,17,2016,1,Slow,1
2016,Tavon Young\YounTa01,21,Temple,1.7526,83.00740371,4.46,87.63,9,299.72,6.8,3.93,27.02409852,defense,defensive_back,CB,1,Baltimore Ravens , 4th ,104,2016,1,Fast,0
2016,Maurice Cady\CaMa00,21,Virginia,1.8542,87.54332741,4.49,96.52,16,314.96,7.03,4.09,25.46301912,defense,defensive_back,CB,1,Baltimore Ravens , 6th ,209,2016,1,Fast,0
2016,Daryl Worley\WorlDa00,21,West Virginia,1.8542,92.53284348,4.64,90.17,14,312.42,6.98,4.15,26.91427927,defense,defensive_back,CB,1,Caroli Panthers , 3rd ,77,2016,1,Slow,0
2016,James Bradberry\BradJa00,22,Samford,1.8542,95.70799007,4.5,91.44,16,314.96,6.91,4.21,27.83780846,defense,defensive_back,CB,1,Caroli Panthers , 2nd ,62,2016,1,Fast,0
2016,Deandre Houston-Carson\HousDe00,22,William & Mary,1.8542,91.17206637,4.54,82.55,13,292.1,7.15,4.28,26.51848105,defense,defensive_back,FS,1,Chicago Bears , 6th ,185,2016,1,Slow,0
2016,Anthony Brown\BrowAn02,22,Purdue,1.8034,87.08973504,4.33,88.9,19,292.1,7.03,4.19,26.77828988,defense,defensive_back,CB,1,Dallas Cowboys , 6th ,189,2016,1,Fast,0
2016,Justin Simmons\SimmJu00,22,Boston Col.,1.8796,91.62565874,4.61,101.6,16,320.04,6.58,3.85,25.9349991,defense,defensive_back,FS,1,Denver Broncos , 3rd ,98,2016,1,Slow,0
2016,Miles Killebrew\KillMi00,22,Southern Utah,1.8796,98.42954429,4.65,96.52,22,322.58,6.93,4.18,27.86086537,defense,defensive_back,SS,1,Detroit Lions , 4th ,111,2016,1,Slow,0
2016,Jalen Ramsey\RamsJa00,21,Florida St.,1.8542,94.80080533,4.41,105.41,14,342.9,6.94,4.18,27.57394298,defense,defensive_back,CB,1,Jacksonville Jaguars , 1st ,5,2016,1,Fast,1
2016,Eric Murray\MurrEr00,22,Minnesota,1.8034,90.26488163,4.49,100.33,15,314.96,7.08,4.05,27.7545817,defense,defensive_back,CB,1,Kansas City Chiefs , 4th ,106,2016,1,Fast,0
2016,D.J. White\WhitD.00,22,Georgia Tech,1.8034,87.54332741,4.49,83.82,17,335.28,7.18,4.33,26.91776014,defense,defensive_back,CB,1,Kansas City Chiefs , 6th ,178,2016,1,Fast,0
2016,Xavien Howard\HowaXa00,22,Baylor,1.8288,91.17206637,4.58,83.82,11,309.88,7.18,4.15,27.26022097,defense,defensive_back,CB,1,Miami Dolphins , 2nd ,38,2016,1,Slow,0
2016,Cyrus Jones\JoneCy00,22,Alabama,1.778,89.35769689,4.49,83.82,10,294.64,6.71,4.21,28.26626677,defense,defensive_back,CB,1,New England Patriots , 2nd ,60,2016,1,Fast,0
2016,Darian Thompson\ThomDa05,22,Boise St.,1.8796,94.34721296,4.69,82.55,12,299.72,7.26,4.33,26.70534561,defense,defensive_back,FS,1,New York Giants , 3rd ,71,2016,1,Slow,0
2016,Juston Burris\BurrJu00,22,North Caroli St.,1.8288,96.16158244,4.53,92.71,19,309.88,7.1,4.4,28.75207386,defense,defensive_back,CB,1,New York Jets , 4th ,118,2016,1,Slow,0
2016,Jalen Mills\MillJa02,21,LSU,1.8288,86.63614267,4.61,93.98,16,312.42,6.86,4,25.90399107,defense,defensive_back,SS,1,Philadelphia Eagles , 7th ,233,2016,1,Slow,0
2016,Sean Davis\DaviSe00,22,Maryland,1.8542,91.17206637,4.46,95.25,21,320.04,6.64,3.97,26.51848105,defense,defensive_back,CB,1,Pittsburgh Steelers , 2nd ,58,2016,1,Fast,0
2016,Ryan Smith\SmitRy00,22,North Caroli Central,1.8034,85.72895793,4.47,91.44,18,309.88,6.88,4.09,26.3598791,defense,defensive_back,CB,1,Tampa Bay Buccaneers , 4th ,108,2016,1,Fast,0
2016,Leshaun Sims\SimsLe00,22,Southern Utah,1.8288,92.07925111,4.53,93.98,11,304.8,7.08,4.19,27.53146695,defense,defensive_back,CB,1,Tennessee Titans , 5th ,157,2016,1,Slow,0
2017,Budda Baker\BakeBu00,21,Washington,1.778,88.45051215,4.45,82.55,15,292.1,6.76,4.08,27.9792996,defense,defensive_back,FS,1,Arizo Cardils , 2nd ,36,2017,1,Fast,0
2017,Chuck Clark\ClarCh00,21,Virginia Tech,1.8288,94.34721296,4.54,86.36,16,309.88,6.85,4.07,28.2095819,defense,defensive_back,FS,1,Baltimore Ravens , 6th ,186,2017,1,Slow,0
2017,TreDavious White\WhitTr01,22,LSU,1.8034,87.08973504,4.47,81.28,16,302.26,6.9,4.32,26.77828988,defense,defensive_back,CB,1,Buffalo Bills , 1st ,27,2017,1,Fast,1
2017,Chidobe Awuzie\AwuzCh00,21,Colorado,1.8288,91.62565874,4.43,87.63,16,335.28,6.81,4.14,27.39584396,defense,defensive_back,CB,1,Dallas Cowboys , 2nd ,60,2017,1,Fast,0
2017,Xavier Woods\WoodXa00,21,Louisia Tech,1.8034,89.35769689,4.54,85.09,19,309.88,6.72,4.13,27.47564118,defense,defensive_back,SS,1,Dallas Cowboys , 6th ,191,2017,1,Slow,0
2017,Quincy Wilson\WilsQu01,20,Florida,1.8542,95.70799007,4.54,81.28,14,299.72,6.86,4.02,27.83780846,defense,defensive_back,CB,1,Indiapolis Colts , 2nd ,46,2017,1,Slow,0
2017,Jalen Myrick\MyriJa00,22,Minnesota,1.778,90.718474,4.28,95.25,13,314.96,7.06,4.22,28.69671754,defense,defensive_back,CB,1,Jacksonville Jaguars , 7th ,222,2017,1,Fast,0
2017,John Johnson\JohnJo10,21,Troy,1.8542,92.98643585,4.61,93.98,14,302.26,6.72,4.18,27.04621202,defense,defensive_back,FS,1,Los Angeles Rams , 3rd ,91,2017,1,Slow,0
2017,Cordrea Tankersley\TankCo00,23,Clemson,1.8542,90.26488163,4.4,74.93,13,307.34,7,4.32,26.25461557,defense,defensive_back,CB,1,Miami Dolphins , 3rd ,97,2017,1,Fast,0
2017,Marcus Williams\WillMa06,20,Utah,1.8542,91.62565874,4.56,110.49,14,327.66,6.85,4.2,26.65041379,defense,defensive_back,FS,1,New Orleans Saints , 2nd ,42,2017,1,Slow,0
2017,Jamal Adams\AdamJa00,21,LSU,1.8288,97.06876718,4.56,80.01,18,304.8,6.96,4.13,29.02331984,defense,defensive_back,SS,1,New York Jets , 1st ,6,2017,1,Slow,1
2017,Shalom Luani\LuanSh00,22,Washington St.,1.8034,91.62565874,4.55,78.74,12,294.64,6.87,4.21,28.17299248,defense,defensive_back,SS,1,Oakland Raiders , 7th ,221,2017,1,Slow,0
2017,Gareon Conley\ConlGa00,21,Ohio St.,1.8288,88.45051215,4.44,93.98,11,327.66,6.68,4.18,26.44648303,defense,defensive_back,CB,1,Oakland Raiders , 1st ,24,2017,1,Fast,1
2017,Rasul Douglas\DougRa00,21,West Virginia,1.8796,94.80080533,4.59,85.09,16,304.8,6.97,4.26,26.8337367,defense,defensive_back,CB,1,Philadelphia Eagles , 3rd ,99,2017,1,Slow,0
2017,Brian Allen\AlleBr01,23,Utah,1.905,97.52235955,4.48,87.63,15,297.18,6.64,4.34,26.87288171,defense,defensive_back,CB,1,Pittsburgh Steelers , 5th ,173,2017,1,Fast,0
2017,Shaquill Griffin\GrifSh00,21,Central Florida,1.8288,87.99691978,4.38,97.79,17,335.28,6.87,4.14,26.31086004,defense,defensive_back,CB,1,Seattle Seahawks , 3rd ,90,2017,1,Fast,0
2017,Tedric Thompson\ThomTe00,22,Colorado,1.8288,92.53284348,4.6,82.55,17,297.18,7.11,4.36,27.66708994,defense,defensive_back,SS,1,Seattle Seahawks , 4th ,111,2017,1,Slow,0
2017,Delano Hill\HillDe02,21,Michigan,1.8542,97.97595192,4.47,85.09,17,292.1,6.96,4.27,28.49747217,defense,defensive_back,FS,1,Seattle Seahawks , 3rd ,95,2017,1,Fast,0
2018,Anthony Averett\AverAn00,23,Alabama,1.8288,83.91458845,4.36,80.01,13,302.26,6.93,4.4,25.09025313,defense,defensive_back,CB,1,Baltimore Ravens , 4th ,118,2018,1,Fast,0
2018,Taron Johnson\JohnTa01,21,Weber St.,1.8288,81.6466266,4.5,83.82,17,299.72,7.03,4.28,24.41213818,defense,defensive_back,CB,1,Buffalo Bills , 4th ,121,2018,1,Fast,0
2018,Siran Neal\NealSi00,23,Jacksonville St.,1.8288,90.26488163,4.56,102.87,17,309.88,7,4.28,26.98897499,defense,defensive_back,S,1,Buffalo Bills , 5th ,154,2018,1,Slow,0
2018,Rashaan Gaulden\GaulRa00,23,Tennessee,1.8542,87.54332741,4.61,76.2,8,302.26,7.16,4.33,25.46301912,defense,defensive_back,CB,1,Caroli Panthers , 3rd ,85,2018,1,Slow,0
2018,Davontae Harris\HarrDa05,23,Illinois St.,1.8288,90.718474,4.43,82.55,22,312.42,6.96,4.4,27.12459798,defense,defensive_back,CB,1,Cincinti Bengals , 5th ,151,2018,1,Fast,0
2018,Josh Jackson\JackJo01,21,Iowa,1.8542,87.08973504,4.56,96.52,18,312.42,6.86,4.03,25.33108638,defense,defensive_back,CB,1,Green Bay Packers , 2nd ,45,2018,1,Slow,0
2018,Jaire Alexander\AlexJa00,21,Louisville,1.8034,87.08973504,4.38,88.9,14,322.58,6.71,3.98,26.77828988,defense,defensive_back,CB,1,Green Bay Packers , 1st ,18,2018,1,Fast,1
2018,Justin Reid\ReidJu00,21,Stanford,1.8542,92.53284348,4.4,92.71,16,325.12,6.65,4.15,26.91427927,defense,defensive_back,S,1,Houston Texans , 3rd ,68,2018,1,Fast,0
2018,Mike Hughes\HughMi00,21,Central Florida,1.8034,86.63614267,4.53,90.17,20,322.58,6.7,4.13,26.63881962,defense,defensive_back,CB,1,Minnesota Vikings , 1st ,30,2018,1,Slow,1
2018,Avonte Maddox\MaddAv00,21,Pittsburgh,1.7526,81.6466266,4.39,93.98,13,317.5,6.51,4,26.58108052,defense,defensive_back,CB,1,Philadelphia Eagles , 4th ,125,2018,1,Fast,0
2018,M.J. Stewart\StewM.00,22,North Caroli,1.8034,90.718474,4.54,88.9,18,299.72,6.9,4.28,27.89405196,defense,defensive_back,CB,1,Tampa Bay Buccaneers , 2nd ,53,2018,1,Slow,0
2018,Dane Cruikshank\CruiDa00,22,Arizo,1.8542,93.44002822,4.41,97.79,25,307.34,6.89,4.24,27.17814476,defense,defensive_back,S,1,Tennessee Titans , 5th ,152,2018,1,Fast,0
2018,Troy Apke\ApkeTr00,22,Penn St.,1.8796,89.81128926,4.34,104.14,16,332.74,6.56,4.03,25.42143476,defense,defensive_back,S,1,Washington Redskins , 4th ,109,2018,1,Fast,0
2019,Mike Jackson\JackMi01,22,Miami (FL),1.8542,95.2543977,4.45,102.87,13,330.2,7.12,4.12,27.70587572,defense,defensive_back,CB,1,Dallas Cowboys , 5th ,158,2019,1,Fast,0
2019,Amani Oruwariye\OruwAm00,23,Penn St.,1.8796,92.98643585,4.47,92.71,17,304.8,6.82,4.16,26.32017236,defense,defensive_back,CB,1,Detroit Lions , 5th ,146,2019,1,Fast,0
2019,Will Harris\HarrWi02,23,Boston Col.,1.8542,93.89362059,4.41,92.71,20,312.42,6.91,4.12,27.3100775,defense,defensive_back,S,1,Detroit Lions , 3rd ,81,2019,1,Fast,0
2019,Darnell Savage\SavaDa00,21,Maryland,1.8034,89.81128926,4.36,100.33,11,320.04,7.03,4.14,27.61511144,defense,defensive_back,S,1,Green Bay Packers , 1st ,21,2019,1,Fast,1
2019,Lonnie Johnson\JohnLo01,21,Kentucky,1.8796,96.61517481,4.52,96.52,15,327.66,7.01,4.1,27.34730103,defense,defensive_back,CB,1,Houston Texans , 2nd ,54,2019,1,Slow,0
2019,Rock Ya-Sin\Ya-SRo00,22,Temple,1.8288,87.08973504,4.51,100.33,18,304.8,7.31,4.31,26.03961406,defense,defensive_back,CB,1,Indiapolis Colts , 2nd ,34,2019,1,Slow,0
2019,Kris Boyd\BoydKr00,22,Texas,1.8034,91.17206637,4.45,92.71,19,322.58,6.94,4.08,28.03352222,defense,defensive_back,CB,1,Minnesota Vikings , 7th ,217,2019,1,Fast,0
2019,Ken Webster\WebsKe00,22,Mississippi,1.8034,92.07925111,4.43,109.22,18,337.82,6.85,4.14,28.31246274,defense,defensive_back,CB,1,New England Patriots , 7th ,252,2019,1,Fast,0
2019,Julian Love\LoveJu00,20,Notre Dame,1.8034,88.45051215,4.54,91.44,14,307.34,6.72,4.1,27.19670066,defense,defensive_back,CB,1,New York Giants , 4th ,108,2019,1,Slow,0
2019,Jamel Dean\DeanJa00,22,Auburn,1.8542,93.44002822,4.3,104.14,16,330.2,7.02,4.19,27.17814476,defense,defensive_back,CB,1,Tampa Bay Buccaneers , 3rd ,94,2019,1,Fast,0
2019,Amani Hooker\HookAm00,20,Iowa,1.8034,95.2543977,4.48,93.98,14,312.42,6.81,4.1,29.28875456,defense,defensive_back,S,1,Tennessee Titans , 4th ,116,2019,1,Fast,0
2009,Lydell Sargeant\SargLy99,22,Penn St.,1.7526,86.1825503,4.48,88.9,15,297.18,7,4.21,28.05780721,defense,defensive_back,CB,0,NA,NA,NA,NA,1,Fast,0
2009,D.J. Johnson\JohnDo99,23,Jackson St.,1.8542,89.35769689,4.5,81.28,7,294.64,7,4.3,25.99075008,defense,defensive_back,CB,0,NA,NA,NA,NA,1,Fast,0
2009,Bruce Johnson\JohnBr97,21,Miami (FL),1.7526,77.1107029,4.42,87.63,6,317.5,6.71,4.05,25.10435382,defense,defensive_back,CB,0,NA,NA,NA,NA,1,Fast,0
2009,Lendy Holmes\HolmLe99,23,Oklahoma,1.8288,93.44002822,4.65,81.28,16,284.48,7.28,4.32,27.93833592,defense,defensive_back,FS,0,NA,NA,NA,NA,1,Slow,0
2010,Kyle McCarthy\McCaKy00,23,Notre Dame,1.8288,92.98643585,4.58,86.36,24,297.18,6.74,4.13,27.80271293,defense,defensive_back,SS,0,NA,NA,NA,NA,1,Slow,0
2010,A.J. Jefferson\JeffA.00,21,Fresno St.,1.8288,87.54332741,4.42,111.76,7,320.04,6.72,4,26.17523705,defense,defensive_back,CB,0,NA,NA,NA,NA,1,Fast,0
2010,Brian Jackson\JackBr01,22,Oklahoma,1.8542,91.62565874,4.65,90.17,20,304.8,6.76,4.22,26.65041379,defense,defensive_back,CB,0,NA,NA,NA,NA,1,Slow,0
2010,Chris Hawkins\HawkCh00,23,LSU,1.8288,84.82177319,4.43,88.9,16,299.72,6.91,4.46,25.36149911,defense,defensive_back,CB,0,NA,NA,NA,NA,1,Fast,0
2010,Barry Church\ChurBa99,22,Toledo,1.8542,100.6975061,4.69,91.44,19,307.34,6.65,4.17,29.28906862,defense,defensive_back,SS,0,NA,NA,NA,NA,1,Slow,0
2010,Cornelius Brown\BrowCo00,22,Texas-El Paso,1.8034,89.81128926,4.59,80.01,11,299.72,6.87,4.24,27.61511144,defense,defensive_back,CB,0,NA,NA,NA,NA,1,Slow,0
2011,Kevin Rutland\RutlKe00,22,Missouri,1.8288,86.1825503,4.58,90.17,12,299.72,6.92,4.15,25.76836808,defense,defensive_back,CB,0,NA,NA,NA,NA,1,Slow,0
2011,Joe Lefeged\LefeJo00,22,Rutgers,1.8288,95.2543977,4.42,92.71,18,309.88,6.82,4.13,28.48082788,defense,defensive_back,SS,0,NA,NA,NA,NA,1,Fast,0
2011,Roc Carmichael\CarmRa00,22,Virginia Tech,1.778,87.08973504,4.41,78.74,13,294.64,6.69,4.06,27.54884884,defense,defensive_back,CB,0,NA,NA,NA,NA,1,Fast,0
2012,Ryan Steed\SteeRy00,21,Furman,1.778,88.45051215,4.64,86.36,12,307.34,6.94,4.22,27.9792996,defense,defensive_back,CB,0,NA,NA,NA,NA,1,Slow,0
2012,Sean Richardson\RichSe00,22,Vanderbilt,1.8796,97.97595192,4.43,97.79,22,325.12,7.01,4.44,27.73247429,defense,defensive_back,SS,0,NA,NA,NA,NA,1,Fast,0
2012,Cyhl Quarles\QuarCy00,22,Wake Forest,1.8542,96.61517481,4.54,82.55,19,302.26,7.21,4.32,28.10167395,defense,defensive_back,SS,0,NA,NA,NA,NA,1,Slow,0
2012,Chaz Powell\PoweCh00,24,Penn St.,1.8288,92.07925111,4.42,83.82,17,307.34,6.84,4.16,27.53146695,defense,defensive_back,CB,0,NA,NA,NA,NA,1,Fast,0
2012,Eddie Pleasant\PleaEd00,23,Oregon,1.778,95.70799007,4.53,85.09,22,294.64,7.12,4.28,30.275037,defense,defensive_back,SS,0,NA,NA,NA,NA,1,Slow,0
2012,Kelcie McCray\McCrKe00,23,Arkansas St.,1.8796,91.62565874,4.48,77.47,12,309.88,7,4.29,25.9349991,defense,defensive_back,SS,0,NA,NA,NA,NA,1,Fast,0
2012,Leord Johnson\JohnLe03,21,Iowa St.,1.778,88.90410452,4.62,81.28,15,304.8,6.96,4.15,28.12278319,defense,defensive_back,CB,0,NA,NA,NA,NA,1,Slow,0
2012,Duke Ihecho\IhenDu00,22,San Jose St.,1.8288,96.61517481,4.67,88.9,20,309.88,6.78,4.22,28.88769685,defense,defensive_back,SS,0,NA,NA,NA,NA,1,Slow,0
2012,Delano Howell\HoweDe00,22,Stanford,1.8034,95.2543977,4.61,83.82,21,304.8,6.97,4.15,29.28875456,defense,defensive_back,SS,0,NA,NA,NA,NA,1,Slow,0
2012,Cliff Harris\HarrCl01,22,Oregon,1.8034,79.37866475,4.61,91.44,14,299.72,6.79,4.19,24.40729547,defense,defensive_back,CB,0,NA,NA,NA,NA,1,Slow,0
2013,Jawanza Starling\StarJa01,21,USC,1.8542,91.62565874,4.64,91.44,17,309.88,6.68,4.34,26.65041379,defense,defensive_back,SS,0,NA,NA,NA,NA,1,Slow,0
2013,Nickell Robey\RobeNi00,21,USC,1.7018,76.65711053,4.53,95.25,10,322.58,6.74,4.09,26.46887034,defense,defensive_back,CB,0,NA,NA,NA,NA,1,Slow,0
2013,Keelan Johnson\JohnKe03,23,Arizo St.,1.8288,94.80080533,4.54,92.71,12,317.5,6.77,4.07,28.34520489,defense,defensive_back,SS,0,NA,NA,NA,NA,1,Slow,0
2013,Josh Johnson\JohnJo06,22,Purdue,1.7526,90.26488163,4.65,88.9,16,289.56,6.99,4.25,29.38686124,defense,defensive_back,CB,0,NA,NA,NA,NA,1,Slow,0
2014,Marcus Roberson\RobeMa00,21,Florida,1.8288,86.63614267,4.61,95.25,8,304.8,6.84,4.08,25.90399107,defense,defensive_back,CB,0,NA,NA,NA,NA,1,Slow,0
2014,Rashaad Reynolds\ReynRa00,23,Oregon St.,1.778,85.72895793,4.51,95.25,20,312.42,6.72,4,27.11839807,defense,defensive_back,CB,0,NA,NA,NA,NA,1,Slow,0
2014,Craig Loston\LostCr00,24,LSU,1.8542,98.42954429,4.65,82.55,12,302.26,7.15,4.35,28.62940491,defense,defensive_back,SS,0,NA,NA,NA,NA,1,Slow,0
